Date,Channel Name,Total Views,Total Subscribers
2025-06-07,Neo news,704993891,2270000
2025-06-08,Geo Entertainment,1485029423,3750000
2025-06-08,Geo News,10359923030,19100000
2025-06-08,Samma Entertainment,90287487,167000
2025-06-08,Samma News,6830171536,13300000
2025-06-08,Dawn news,783664413,2100000
2025-06-08,Express News,1740428588,5040000
2025-06-08,ARY News,9133424775,15100000
2025-06-08,ARY Digital,65064093544,63400000
2025-06-08,Duniya News,5062888722,8990000
2025-06-08,Aaj News,498259927,1620000
2025-06-08,92 News,2056908085,5980000
2025-06-08,GNN News,1779904579,3620000
2025-06-08,Public News,1213674780,3380000
2025-06-08,24 News hd,4007616695,8960000
2025-06-08,Bol News,4007608443,7990000
2025-06-08,Hum News,513204077,1710000
2025-06-08,Neo news,705135223,2270000
2025-06-09,Geo Entertainment,1485641144,3750000
2025-06-09,Geo News,10366025058,19100000
2025-06-09,Samma Entertainment,90292292,167000
2025-06-09,Samma News,6835473239,13300000
2025-06-09,Dawn news,784105250,2100000
2025-06-09,Express News,1741560759,5050000
2025-06-09,ARY News,9135426278,15100000
2025-06-09,ARY Digital,65087020076,63400000
2025-06-09,Duniya News,5065186320,9000000
2025-06-09,Aaj News,498586047,1620000
2025-06-09,92 News,2057925770,5980000
2025-06-09,GNN News,1780717580,3630000
2025-06-09,Public News,1213948384,3380000
2025-06-09,24 News hd,4010170566,8960000
2025-06-09,Bol News,4008525976,7990000
2025-06-09,Hum News,513868239,1710000
2025-06-09,Neo news,705332453,2270000
2025-06-10,Geo Entertainment,1486218070,3750000
2025-06-10,Geo News,10371639851,19100000
2025-06-10,Samma Entertainment,90296582,167000
2025-06-10,Samma News,6839242412,13300000
2025-06-10,Dawn news,784524226,2100000
2025-06-10,Express News,1742681810,5050000
2025-06-10,ARY News,9137170683,15100000
2025-06-10,ARY Digital,65110250948,63400000
2025-06-10,Duniya News,5067204394,9000000
2025-06-10,Aaj News,498935475,1620000
2025-06-10,92 News,2058798037,5980000
2025-06-10,GNN News,1781199782,3630000
2025-06-10,Public News,1214285471,3380000
2025-06-10,24 News hd,4012163178,8970000
2025-06-10,Bol News,4009529596,7990000
2025-06-10,Hum News,514438194,1710000
2025-06-10,Neo news,705451253,2270000
2025-06-11,Geo Entertainment,1487162390,3750000
2025-06-11,Geo News,10379900917,19100000
2025-06-11,Samma Entertainment,90300844,167000
2025-06-11,Samma News,6843943353,13300000
2025-06-11,Dawn news,785182954,2110000
2025-06-11,Express News,1744150236,5050000
2025-06-11,ARY News,9140341569,15100000
2025-06-11,ARY Digital,65139647561,63400000
2025-06-11,Duniya News,5069524166,9000000
2025-06-11,Aaj News,499372160,1620000
2025-06-11,92 News,2059996160,5990000
2025-06-11,GNN News,1781916623,3630000
2025-06-11,Public News,1214615940,3380000
2025-06-11,24 News hd,4014474981,8970000
2025-06-11,Bol News,4010851791,7990000
2025-06-11,Hum News,515216751,1710000
2025-06-11,Neo news,705593299,2270000
2025-06-12,Geo Entertainment,1487781271,3750000
2025-06-12,Geo News,10385991458,19100000
2025-06-12,Samma Entertainment,90304764,167000
2025-06-12,Samma News,6847856493,13300000
2025-06-12,Dawn news,785634422,2110000
2025-06-12,Express News,1745654499,5050000
2025-06-12,ARY News,9142461154,15100000
2025-06-12,ARY Digital,65167632670,63500000
2025-06-12,Duniya News,5070912674,9000000
2025-06-12,Aaj News,499628716,1620000
2025-06-12,92 News,2060712010,5990000
2025-06-12,GNN News,1782497876,3630000
2025-06-12,Public News,1214946741,3380000
2025-06-12,24 News hd,4016169709,8970000
2025-06-12,Bol News,4011434907,8000000
2025-06-12,Hum News,515971616,1710000
2025-06-12,Neo news,705693633,2270000
2025-06-13,Geo Entertainment,1488196685,3760000
2025-06-13,Geo News,10392639393,19100000
2025-06-13,Samma Entertainment,90308135,167000
2025-06-13,Samma News,6852322136,13300000
2025-06-13,Dawn news,786481635,2110000
2025-06-13,Express News,1747168192,5060000
2025-06-13,ARY News,9144312333,15100000
2025-06-13,ARY Digital,65202802510,63500000
2025-06-13,Duniya News,5072480522,9010000
2025-06-13,Aaj News,499925834,1620000
2025-06-13,92 News,2061696199,5990000
2025-06-13,GNN News,1783195887,3630000
2025-06-13,Public News,1215328255,3380000
2025-06-13,24 News hd,4017914578,8980000
2025-06-13,Bol News,4012501648,8000000
2025-06-13,Hum News,516784159,1720000
2025-06-13,Neo news,705823011,2280000
2025-06-14,Geo Entertainment,1488934479,3760000
2025-06-14,Geo News,10411733783,19100000
2025-06-14,Samma Entertainment,90312018,167000
2025-06-14,Samma News,6863790943,13300000
2025-06-14,Dawn news,788410137,2110000
2025-06-14,Express News,1750837591,5060000
2025-06-14,ARY News,9150017842,15100000
2025-06-14,ARY Digital,65244353575,63500000
2025-06-14,Duniya News,5077380486,9020000
2025-06-14,Aaj News,500868056,1620000
2025-06-14,92 News,2066068451,6000000
2025-06-14,GNN News,1785008977,3630000
2025-06-14,Public News,1216340170,3380000
2025-06-14,24 News hd,4022499538,8980000
2025-06-14,Bol News,4013986954,8000000
2025-06-14,Hum News,517868548,1720000
2025-06-14,Neo news,706381409,2280000
2025-06-15,Geo Entertainment,1489348526,3760000
2025-06-15,Geo News,10436394615,19100000
2025-06-15,Samma Entertainment,90316446,167000
2025-06-15,Samma News,6878627314,13300000
2025-06-15,Dawn news,790830003,2120000
2025-06-15,Express News,1755875816,5070000
2025-06-15,ARY News,9156643222,15200000
2025-06-15,ARY Digital,65275288138,63500000
2025-06-15,Duniya News,5081411133,9020000
2025-06-15,Aaj News,501728336,1630000
2025-06-15,92 News,2070412319,6010000
2025-06-15,GNN News,1787484505,3640000
2025-06-15,Public News,1216948335,3380000
2025-06-15,24 News hd,4027196205,8990000
2025-06-15,Bol News,4015782009,8000000
2025-06-15,Hum News,518726344,1720000
2025-06-15,Neo news,706728356,2280000
2025-06-16,Geo Entertainment,1489772000,3760000
2025-06-16,Geo News,10460925560,19200000
2025-06-16,Samma Entertainment,90320078,167000
2025-06-16,Samma News,6890815835,13300000
2025-06-16,Dawn news,793679929,2130000
2025-06-16,Express News,1759480384,5070000
2025-06-16,ARY News,9164174296,15200000
2025-06-16,ARY Digital,65298237924,63500000
2025-06-16,Duniya News,5084025439,9020000
2025-06-16,Aaj News,502572817,1630000
2025-06-16,92 News,2074306100,6020000
2025-06-16,GNN News,1789251502,3640000
2025-06-16,Public News,1217360003,3380000
2025-06-16,24 News hd,4030521967,9000000
2025-06-16,Bol News,4017137261,8000000
2025-06-16,Hum News,519387454,1720000
2025-06-16,Neo news,706982175,2280000
2025-06-17,Geo Entertainment,1490221215,3760000
2025-06-17,Geo News,10482127851,19200000
2025-06-17,Samma Entertainment,90324154,167000
2025-06-17,Samma News,6901927626,13300000
2025-06-17,Dawn news,796578836,2140000
2025-06-17,Express News,1762715446,5080000
2025-06-17,ARY News,9169731683,15200000
2025-06-17,ARY Digital,65321358253,63500000
2025-06-17,Duniya News,5086207122,9030000
2025-06-17,Aaj News,503419111,1630000
2025-06-17,92 News,2077591553,6030000
2025-06-17,GNN News,1790949367,3640000
2025-06-17,Public News,1217840426,3380000
2025-06-17,24 News hd,4034016267,9000000
2025-06-17,Bol News,4018372686,8010000
2025-06-17,Hum News,519994311,1720000
2025-06-17,Neo news,707124572,2280000
2025-06-18,Geo Entertainment,1490650131,3760000
2025-06-18,Geo News,10504104296,19200000
2025-06-18,Samma Entertainment,90328047,167000
2025-06-18,Samma News,6915570818,13400000
2025-06-18,Dawn news,799934897,2140000
2025-06-18,Express News,1766584168,5090000
2025-06-18,ARY News,9175777865,15200000
2025-06-18,ARY Digital,65350062603,63600000
2025-06-18,Duniya News,5089221587,9030000
2025-06-18,Aaj News,504270914,1630000
2025-06-18,92 News,2081351212,6050000
2025-06-18,GNN News,1793277894,3650000
2025-06-18,Public News,1218735886,3390000
2025-06-18,24 News hd,4037066887,9010000
2025-06-18,Bol News,4020641786,8010000
2025-06-18,Hum News,520623234,1720000
2025-06-18,Neo news,707300233,2280000
2025-06-19,Geo Entertainment,1491266939,3760000
2025-06-19,Geo News,10523795250,19200000
2025-06-19,Samma Entertainment,90332190,167000
2025-06-19,Samma News,6929193964,13400000
2025-06-19,Dawn news,802384867,2150000
2025-06-19,Express News,1769748881,5090000
2025-06-19,ARY News,9180946148,15200000
2025-06-19,ARY Digital,65378413300,63600000
2025-06-19,Duniya News,5091365313,9040000
2025-06-19,Aaj News,505021573,1640000
2025-06-19,92 News,2085357472,6060000
2025-06-19,GNN News,1795064052,3650000
2025-06-19,Public News,1219415261,3390000
2025-06-19,24 News hd,4040669301,9010000
2025-06-19,Bol News,4022298862,8010000
2025-06-19,Hum News,521348333,1720000
2025-06-19,Neo news,707448797,2280000
2025-06-20,Geo Entertainment,1491789727,3760000
2025-06-20,Geo News,10542616359,19300000
2025-06-20,Samma Entertainment,90337054,167000
2025-06-20,Samma News,6939193777,13400000
2025-06-20,Dawn news,805432706,2150000
2025-06-20,Express News,1773065128,5100000
2025-06-20,ARY News,9185116214,15200000
2025-06-20,ARY Digital,65412578827,63600000
2025-06-20,Duniya News,5094036842,9040000
2025-06-20,Aaj News,505769148,1640000
2025-06-20,92 News,2088841574,6070000
2025-06-20,GNN News,1796584903,3650000
2025-06-20,Public News,1220443638,3390000
2025-06-20,24 News hd,4043919558,9020000
2025-06-20,Bol News,4023556504,8020000
2025-06-20,Hum News,521899262,1720000
2025-06-20,Neo news,707567707,2280000
2025-06-21,Geo Entertainment,1492369219,3760000
2025-06-21,Geo News,10562354918,19300000
2025-06-21,Samma Entertainment,90342178,167000
2025-06-21,Samma News,6950456523,13400000
2025-06-21,Dawn news,807970383,2160000
2025-06-21,Express News,1776463182,5100000
2025-06-21,ARY News,9189237040,15200000
2025-06-21,ARY Digital,65448991031,63600000
2025-06-21,Duniya News,5096606637,9040000
2025-06-21,Aaj News,506479490,1640000
2025-06-21,92 News,2091989551,6070000
2025-06-21,GNN News,1797969143,3650000
2025-06-21,Public News,1221333200,3390000
2025-06-21,24 News hd,4046811362,9020000
2025-06-21,Bol News,4025040848,8020000
2025-06-21,Hum News,522584727,1720000
2025-06-21,Neo news,707674221,2280000
2025-06-22,Geo Entertainment,1492808834,3760000
2025-06-22,Geo News,10580307732,19300000
2025-06-22,Samma Entertainment,90348348,167000
2025-06-22,Samma News,6959702141,13400000
2025-06-22,Dawn news,810611976,2160000
2025-06-22,Express News,1779122336,5110000
2025-06-22,ARY News,9193548023,15200000
2025-06-22,ARY Digital,65479285133,63600000
2025-06-22,Duniya News,5098871084,9050000
2025-06-22,Aaj News,507451652,1640000
2025-06-22,92 News,2094758134,6090000
2025-06-22,GNN News,1799710133,3660000
2025-06-22,Public News,1222867972,3400000
2025-06-22,24 News hd,4048981805,9030000
2025-06-22,Bol News,4026168376,8020000
2025-06-22,Hum News,523204996,1720000
2025-06-22,Neo news,707788589,2280000
2025-06-23,Geo Entertainment,1493220926,3760000
2025-06-23,Geo News,10605785689,19300000
2025-06-23,Samma Entertainment,90353857,168000
2025-06-23,Samma News,6970265512,13400000
2025-06-23,Dawn news,813242664,2170000
2025-06-23,Express News,1782888631,5120000
2025-06-23,ARY News,9199671456,15200000
2025-06-23,ARY Digital,65503648956,63700000
2025-06-23,Duniya News,5101066093,9050000
2025-06-23,Aaj News,508411715,1650000
2025-06-23,92 News,2101976165,6100000
2025-06-23,GNN News,1801474838,3660000
2025-06-23,Public News,1224764308,3400000
2025-06-23,24 News hd,4052223104,9030000
2025-06-23,Bol News,4027413239,8020000
2025-06-23,Hum News,524074697,1730000
2025-06-23,Neo news,707968985,2280000
2025-06-24,Geo Entertainment,1493726477,3760000
2025-06-24,Geo News,10636462291,19400000
2025-06-24,Samma Entertainment,90359625,168000
2025-06-24,Samma News,6986431920,13400000
2025-06-24,Dawn news,815937805,2170000
2025-06-24,Express News,1787245616,5120000
2025-06-24,ARY News,9206777247,15200000
2025-06-24,ARY Digital,65530873751,63700000
2025-06-24,Duniya News,5103378773,9050000
2025-06-24,Aaj News,509214262,1650000
2025-06-24,92 News,2108070466,6110000
2025-06-24,GNN News,1804737806,3660000
2025-06-24,Public News,1227062100,3410000
2025-06-24,24 News hd,4055375668,9040000
2025-06-24,Bol News,4029092514,8020000
2025-06-24,Hum News,524845944,1730000
2025-06-24,Neo news,708206019,2280000
2025-06-25,Geo Entertainment,1494099175,3770000
2025-06-25,Geo News,10661743682,19400000
2025-06-25,Samma Entertainment,90367020,168000
2025-06-25,Samma News,6998457711,13400000
2025-06-25,Dawn news,818298995,2170000
2025-06-25,Express News,1790688338,5120000
2025-06-25,ARY News,9212926006,15200000
2025-06-25,ARY Digital,65566202216,63700000
2025-06-25,Duniya News,5106337612,9050000
2025-06-25,Aaj News,509970879,1650000
2025-06-25,92 News,2106681936,6110000
2025-06-25,GNN News,1807074144,3660000
2025-06-25,Public News,1228261826,3410000
2025-06-25,24 News hd,4057712524,9040000
2025-06-25,Bol News,4030714778,8020000
2025-06-25,Hum News,525573432,1730000
2025-06-25,Neo news,708398686,2280000
2025-06-26,Geo Entertainment,1494702012,3770000
2025-06-26,Geo News,10671161507,19400000
2025-06-26,Samma Entertainment,90371906,168000
2025-06-26,Samma News,7003022779,13400000
2025-06-26,Dawn news,819267719,2170000
2025-06-26,Express News,1792153704,5130000
2025-06-26,ARY News,9214989182,15200000
2025-06-26,ARY Digital,65591305786,63700000
2025-06-26,Duniya News,5108255462,9060000
2025-06-26,Aaj News,510359778,1650000
2025-06-26,92 News,2110759665,6120000
2025-06-26,GNN News,1807991831,3670000
2025-06-26,Public News,1228551521,3410000
2025-06-26,24 News hd,4059211778,9040000
2025-06-26,Bol News,4031656660,8030000
2025-06-26,Hum News,525865016,1730000
2025-06-26,Neo news,708554974,2280000
2025-06-27,Geo Entertainment,1495139680,3770000
2025-06-27,Geo News,10681148854,19400000
2025-06-27,Samma Entertainment,90377373,168000
2025-06-27,Samma News,7007573051,13400000
2025-06-27,Dawn news,820096169,2170000
2025-06-27,Express News,1793886725,5130000
2025-06-27,ARY News,9217411740,15200000
2025-06-27,ARY Digital,65625251149,63700000
2025-06-27,Duniya News,5109980994,9060000
2025-06-27,Aaj News,510939718,1650000
2025-06-27,92 News,2112076175,6120000
2025-06-27,GNN News,1809122520,3670000
2025-06-27,Public News,1229058142,3410000
2025-06-27,24 News hd,4060960754,9050000
2025-06-27,Bol News,4032666041,8030000
2025-06-27,Hum News,526338394,1730000
2025-06-27,Neo news,708817669,2280000
2025-06-28,Geo Entertainment,1495463845,3770000
2025-06-28,Geo News,10687815906,19400000
2025-06-28,Samma Entertainment,90381448,168000
2025-06-28,Samma News,7010685660,13400000
2025-06-28,Dawn news,820721472,2170000
2025-06-28,Express News,1795073316,5130000
2025-06-28,ARY News,9219155036,15200000
2025-06-28,ARY Digital,65643819430,63700000
2025-06-28,Duniya News,5111533815,9060000
2025-06-28,Aaj News,511285725,1650000
2025-06-28,92 News,2112861058,6120000
2025-06-28,GNN News,1809839100,3670000
2025-06-28,Public News,1229446097,3410000
2025-06-28,24 News hd,4062302226,9050000
2025-06-28,Bol News,4033208244,8030000
2025-06-28,Hum News,526692914,1730000
2025-06-28,Neo news,709018834,2280000
2025-06-29,Geo Entertainment,1495915039,3770000
2025-06-29,Geo News,10698880391,19400000
2025-06-29,Samma Entertainment,90387004,168000
2025-06-29,Samma News,7016527811,13400000
2025-06-29,Dawn news,821848701,2180000
2025-06-29,Express News,1797272972,5130000
2025-06-29,ARY News,9222413972,15200000
2025-06-29,ARY Digital,65675341557,63700000
2025-06-29,Duniya News,5113399236,9060000
2025-06-29,Aaj News,512250080,1650000
2025-06-29,92 News,2114211375,6120000
2025-06-29,GNN News,1810845463,3670000
2025-06-29,Public News,1229893245,3410000
2025-06-29,24 News hd,4065159750,9050000
2025-06-29,Bol News,4034352997,8030000
2025-06-29,Hum News,527318048,1730000
2025-06-29,Neo news,709341634,2280000
2025-06-30,Geo Entertainment,1496379272,3770000
2025-06-30,Geo News,10708775257,19400000
2025-06-30,Samma Entertainment,90392391,168000
2025-06-30,Samma News,7022721669,13500000
2025-06-30,Dawn news,822806455,2180000
2025-06-30,Express News,1799433528,5130000
2025-06-30,ARY News,9224952016,15200000
2025-06-30,ARY Digital,65703623306,63800000
2025-06-30,Duniya News,5115128077,9060000
2025-06-30,Aaj News,513148249,1650000
2025-06-30,92 News,2115753758,6120000
2025-06-30,GNN News,1811621807,3670000
2025-06-30,Public News,1230422767,3410000
2025-06-30,24 News hd,4067237398,9050000
2025-06-30,Bol News,4035405707,8030000
2025-06-30,Hum News,527995721,1730000
2025-06-30,Neo news,709558443,2280000
2025-07-01,Geo Entertainment,1496692754,3770000
2025-07-01,Geo News,10715721691,19400000
2025-07-01,Samma Entertainment,90396575,168000
2025-07-01,Samma News,7028763707,13500000
2025-07-01,Dawn news,823421724,2180000
2025-07-01,Express News,1801026985,5140000
2025-07-01,ARY News,9227182706,15200000
2025-07-01,ARY Digital,65724116071,63800000
2025-07-01,Duniya News,5116896035,9070000
2025-07-01,Aaj News,513955338,1660000
2025-07-01,92 News,2116965265,6120000
2025-07-01,GNN News,1812594566,3670000
2025-07-01,Public News,1230764484,3410000
2025-07-01,24 News hd,4068696600,9060000
2025-07-01,Bol News,4036319722,8030000
2025-07-01,Hum News,528476352,1730000
2025-07-01,Neo news,709704415,2280000
2025-07-02,Geo Entertainment,1497060642,3770000
2025-07-02,Geo News,10723168705,19400000
2025-07-02,Samma Entertainment,90401320,168000
2025-07-02,Samma News,7036393388,13500000
2025-07-02,Dawn news,824482838,2180000
2025-07-02,Express News,1802844586,5140000
2025-07-02,ARY News,9229842141,15200000
2025-07-02,ARY Digital,65763890547,63800000
2025-07-02,Duniya News,5119013529,9070000
2025-07-02,Aaj News,514943367,1660000
2025-07-02,92 News,2118058584,6130000
2025-07-02,GNN News,1813617296,3670000
2025-07-02,Public News,1231214362,3410000
2025-07-02,24 News hd,4070686443,9060000
2025-07-02,Bol News,4037446724,8030000
2025-07-02,Hum News,529003385,1730000
2025-07-02,Neo news,709922359,2280000
2025-07-03,Geo Entertainment,1497450997,3770000
2025-07-03,Geo News,10728194962,19400000
2025-07-03,Samma Entertainment,90405641,168000
2025-07-03,Samma News,7041643402,13500000
2025-07-03,Dawn news,825061606,2180000
2025-07-03,Express News,1804147584,5140000
2025-07-03,ARY News,9231542019,15200000
2025-07-03,ARY Digital,65796146804,63900000
2025-07-03,Duniya News,5120241290,9070000
2025-07-03,Aaj News,515241256,1660000
2025-07-03,92 News,2118801252,6130000
2025-07-03,GNN News,1814293977,3670000
2025-07-03,Public News,1231493827,3410000
